EDGE;Evora;Lisbon;110.400000
EDGE;Coimbra;Lisbon;102.300000
EDGE;Dublin;Waterford;95.500000
EDGE;Belfast;Dublin;92.100000
EDGE;Dublin;Limerick;98.800000
EDGE;Dublin;Galway;99.800000
EDGE;Athens;Piraeus;68.900000
EDGE;Athens;Chalkis;75.100000
EDGE;Athens;Volos;79.800000
EDGE;Athens;Patras;83.300000
EDGE;Plovdiv;Sofia;81.400000
EDGE;Nis;Sofia;81.800000
EDGE;Skopje;Sofia;81.300000
EDGE;Pristina;Sofia;74.200000
EDGE;Bucharest;Ploiesti;79.200000
EDGE;Bucharest;Ruse;79.800000
EDGE;Brasov;Bucharest;78.400000
EDGE;Bucharest;Craiova;85.500000
EDGE;Belgrade;Pancevo;55.000000
EDGE;Belgrade;Novi Sad;55.000000
EDGE;Belgrade;Kragujevac;55.000000
EDGE;Belgrade;Timisoara;55.700000
EDGE;Belgrade;Subotica;58.900000
EDGE;Belgrade;Szeged;58.400000
EDGE;Belgrade;Osijek;55.000000
EDGE;Arad;Belgrade;55.000000
EDGE;Maribor;Zagreb;71.100000
EDGE;Ljubljana;Zagreb;55.000000
EDGE;Rijeka;Zagreb;55.500000
EDGE;Graz;Zagreb;73.300000
EDGE;Banja Luka;Zagreb;56.600000
EDGE;Klagenfurt;Zagreb;70.600000
EDGE;Trieste;Zagreb;55.900000
EDGE;Winterthur;Zurich;62.000000
